491937,566755178 1,02111123535116E-06
492831,916568946 4,41981021634125E-07
493726,266382715 8,87006016382882E-07
494620,616196483 3,81627614240182E-07
495514,966010252 5,54173089378458E-07
496409,31582402 2,35834557437469E-07
497303,665637789 6,02655866508701E-07
498198,015451557 2,62283559288539E-07
499092,365265326 4,88617780550441E-07
499986,715079094 4,95765442056811E-07
500881,064892863 1,1821990971182E-06
501775,414706631 5,7985894755989E-07
502669,7645204 7,73980350426647E-07
503564,114334168 7,18350783634521E-07
504458,464147937 7,26139046007573E-07
505352,813961705 2,3729746216495E-07
506247,163775473 5,64196156839921E-07
507141,513589242 3,01995861041604E-07
508035,86340301 8,42869191673096E-07
508930,213216779 2,56567943907305E-07
509824,563030547 2,11160013082871E-07
510718,912844316 2,9901065989093E-07
511613,262658084 5,20190216519076E-07
512507,612471853 7,66094398417994E-07
513401,962285621 1,69175431056892E-07
514296,31209939 5,35119428068693E-07
515190,661913158 4,04845205210453E-07
516085,011726927 1,61773846305528E-07
516979,361540695 6,46210307168569E-07
517873,711354464 1,50546505633035E-07
518768,061168232 8,8313708569954E-07
519662,410982001 3,81082362752096E-07
520556,760795769 2,69228937669803E-07
521451,110609538 4,81147744245863E-07
522345,460423306 7,59289220658967E-07
523239,810237075 2,98090629535461E-07
524134,160050843 3,25386834120596E-08
525028,509864612 6,68140805390632E-07
525922,85967838 5,96315065545608E-07
526817,209492148 3,83912288676943E-07
527711,559305917 4,60222179256731E-07
528605,909119686 1,34471265320772E-07
529500,258933454 7,16172518791574E-07
530394,608747222 1,06646393373871E-06
531288,958560991 1,09189530297068E-07
532183,308374759 1,75512683250094E-07
533077,658188528 2,82293077811895E-07
533972,008002296 2,8176241371605E-07
534866,357816065 4,36291482494985E-07
535760,707629833 1,95518399492604E-07
536655,057443602 3,77161533309514E-07
537549,40725737 2,60187398860082E-07
538443,757071139 3,98484606132236E-08
539338,106884907 1,42792448350422E-07
540232,456698676 1,93668543835337E-07
541126,806512444 1,69994977143641E-07
